URL,Status
https://www.nytimes.com/interactive/2020/world/americas/brazil-coronavirus-cases.html,200
https://www.nytimes.com/video/opinion,200
https://www.nytimes.com/by/matthew-goldstein,200
https://www.nytimes.com/2020/04/09/us/coronavirus-navajo-nation.html,200
https://www.nytimes.com/2020/09/25/opinion/sunday/unschooling-homeschooling-remote-learning.html,200
https://www.nytimes.com/spotlight/now-read-this,200
https://www.nytimes.com/interactive/2020/us/kentucky-coronavirus-cases.html,200
https://www.nytimes.com/section/theater,200
https://www.nytimes.com/interactive/2020/world/europe/germany-coronavirus-cases.html,200
https://www.nytimes.com/interactive/2020/us/montana-coronavirus-cases.html,200
https://www.nytimes.com/section/sports,200
https://www.nytimes.com/video/2020-Elections,200
https://www.nytimes.com/2020/09/26/books/inua-ellams-half-god-of-rainfall.html,200
https://www.nytimes.com/interactive/2020/us/new-york-coronavirus-cases.html,200
https://www.nytimes.com/spotlight/pop-culture,200
https://www.nytimes.com/interactive/2020/us/nevada-coronavirus-cases.html,200
https://www.nytimes.com/interactive/2020/us/idaho-coronavirus-cases.html,200
https://www.nytimes.com/section/travel,200
https://www.nytimes.com/column/by-the-book,200
https://www.nytimes.com/interactive/2020/us/rhode-island-coronavirus-cases.html,200
https://www.nytimes.com/interactive/2020/08/05/well/covid-19-symptoms.html,200
https://www.nytimes.com/video/how-we-got-here,200
https://www.nytimes.com/interactive/2020/world/europe/united-kingdom-coronavirus-cases.html,200
https://www.nytimes.com/2020/09/25/books/review/podcast-quiet-americans-cia-scott-anderson-man-who-ran-washington-james-baker-peter-baker-susan-glasser.html,200
https://www.nytimes.com/2020/09/25/arts/ford-foundation-grants-people-of-color.html,200
https://www.nytimes.com/2020/09/26/us/politics/full-transcript-amy-coney-barrett.html,200
https://www.nytimes.com/interactive/2020/us/coronavirus-nursing-homes.html,200
https://www.nytimes.com/interactive/2020/us/california-coronavirus-cases.html,200
https://www.nytimes.com/2020/09/26/at-home/use-the-renters-market-to-your-advantage.html,200
https://www.nytimes.com/interactive/2020/us/south-dakota-coronavirus-cases.html,200
https://www.nytimes.com/2020/09/25/t-magazine/marcus-jansen.html,200
https://www.nytimes.com/2020/09/25/books/review/the-man-who-ran-washington-james-baker-peter-baker-susan-glasser.html,200
